customer_id,first_name,last_name,email,phone,signup_date,country,region,segment
CUST-003933,Sofia,White,sofia.white331@example.com,+1-644-949-9783,2024-11-21 09:43:11,Uk,Central,Home Office
CUST-003934,Olivia,Martin,olivia.martin755@example.com,+1-710-244-7982,2022-02-26 01:36:04,Usa,West,Consumer
CUST-003935,Lucia,Lopez,lucia.lopez807@example.com,+1-445-453-8293,2023-07-24 01:08:33,Usa,East,Corporate
CUST-003936,Maria,Lee,maria.lee914@example.com,+1-490-401-7349,2023-09-25 20:22:56,Brazil,North,Corporate
CUST-003937,Lucia,Rodriguez,lucia.rodriguez933@example.com,+1-919-669-8154,2024-10-28 06:47:19,Spain,North,Home Office
CUST-003938,Mateo,Lee,mateo.lee853@example.com,+1-206-956-6325,2023-09-09 09:16:58,Mexico,Central,Consumer
CUST-003939,John,Perez,john.perez298@example.com,+1-978-752-9183,2022-11-02 11:11:58,Usa,East,Consumer
CUST-003940,Valentina,Taylor,valentina.taylor643@example.com,+1-265-456-2783,2023-04-24 22:00:14,Uk,Central,Consumer
CUST-003941,Diego,Davis,diego.davis703@example.com,+1-785-376-2346,2023-06-13 23:02:47,Canada,South,Consumer
CUST-003942,David,White,david.white919@example.com,+1-363-325-6145,2024-12-09 20:30:18,Spain,Unknown,Consumer
CUST-003943,John,Davis,john.davis678@example.com,+1-912-206-5742,2022-10-11 09:56:36,Uk,East,Home Office
CUST-003944,James,Jackson,james.jackson946@example.com,+1-694-272-6953,2024-07-17 09:40:54,Usa,Unknown,Corporate
CUST-003945,Lucia,Moore,lucia.moore304@example.com,+1-523-627-9979,2022-01-15 21:26:54,Spain,South,Consumer
CUST-003946,John,Moore,john.moore380@example.com,+1-650-868-7564,2023-09-28 17:53:48,Spain,West,Corporate
CUST-003947,Lucia,Taylor,lucia.taylor737@example.com,+1-643-594-7567,2024-08-28 09:09:51,Brazil,West,Consumer
CUST-003948,James,Martinez,james.martinez513@example.com,+1-887-955-6603,2022-01-18 23:19:45,Canada,Central,Consumer
CUST-003949,Marta,Thomas,marta.thomas73@example.com,+1-702-572-2016,2023-01-14 10:28:05,Uk,Central,Consumer
CUST-003950,Mateo,Perez,mateo.perez608@example.com,+1-771-713-8989,2022-10-03 05:13:40,Brazil,East,Consumer
CUST-003951,Laura,Martinez,laura.martinez6@example.com,+1-641-278-6927,2022-12-08 01:28:40,Brazil,Central,Consumer
CUST-003952,Sebastian,Martin,sebastian.martin661@example.com,+1-738-642-5515,2023-04-21 01:15:48,Usa,West,Corporate
CUST-003953,Sofia,Anderson,sofia.anderson882@example.com,+1-642-407-1613,2024-04-29 08:56:51,Canada,North,Consumer
CUST-003954,Luis,Davis,luis.davis558@example.com,+1-913-394-4916,2022-07-02 08:48:15,Spain,North,Home Office
CUST-003955,John,Lopez,john.lopez270@example.com,+1-884-221-7561,2024-11-07 12:52:32,Mexico,Central,Consumer
CUST-003956,Marta,Perez,marta.perez328@example.com,+1-580-336-5743,2024-10-17 12:56:33,Canada,Central,Consumer
CUST-003957,Marta,Garcia,marta.garcia198@example.com,+1-621-823-8495,2023-07-21 09:12:34,Mexico,West,Corporate
CUST-003958,Valentina,Davis,valentina.davis75@example.com,,2023-10-12 07:16:17,Germany,Central,Consumer
CUST-003959,Maria,Rodriguez,maria.rodriguez358@example.com,+1-606-634-8078,2023-11-04 09:00:32,Germany,South,Corporate
CUST-003960,Sebastian,White,sebastian.white728@example.com,+1-962-750-8165,2023-12-29 09:06:52,Usa,West,Corporate
CUST-003961,Sofia,Thomas,sofia.thomas926@example.com,+1-247-909-3009,2024-03-03 21:50:43,Uk,Central,Home Office
CUST-003962,Diego,Martinez,diego.martinez882@example.com,+1-634-817-6022,2023-06-25 23:04:36,Brazil,West,Corporate
CUST-003963,Carlos,White,carlos.white403@example.com,+1-900-749-5652,2023-02-06 05:00:07,Brazil,Central,Home Office
CUST-003964,John,Lee,john.lee196@example.com,+1-644-692-1796,2024-07-26 03:17:36,Spain,North,Consumer
CUST-003965,Mateo,Garcia,mateo.garcia696@example.com,+1-835-520-3084,2022-04-30 00:19:43,Canada,Central,Home Office
CUST-003966,Olivia,Brown,olivia.brown938@example.com,+1-331-327-6985,2022-07-26 23:11:25,Usa,Central,Consumer
CUST-003967,Laura,Taylor,laura.taylor176@example.com,+1-512-940-5434,2024-02-23 15:11:06,Germany,South,Consumer
CUST-003968,John,Moore,john.moore436@example.com,+1-617-422-4863,2023-11-21 21:54:16,Canada,East,Consumer
CUST-003969,Sofia,Anderson,sofia.anderson750@example.com,+1-334-592-3100,2023-01-22 11:45:40,Canada,Central,Consumer
CUST-003970,Laura,Gomez,laura.gomez55@example.com,+1-858-706-6142,2023-04-27 11:24:33,Spain,Central,Corporate
CUST-003971,Pedro,Garcia,pedro.garcia916@example.com,+1-363-262-3312,2023-07-15 10:18:24,Uk,East,Consumer
CUST-003972,James,Smith,james.smith287@example.com,+1-577-214-4479,2024-09-26 08:59:02,Canada,Central,Consumer
CUST-003973,Camila,White,camila.white26@example.com,+1-343-471-5420,2024-08-11 00:08:32,Mexico,South,Consumer
CUST-003974,Andres,Gomez,andres.gomez496@example.com,,2024-08-16 08:34:41,Germany,East,Corporate
CUST-003975,David,Martinez,david.martinez487@example.com,+1-844-858-4614,2024-09-28 17:49:22,Brazil,East,Consumer
CUST-003976,Olivia,Moore,olivia.moore449@example.com,+1-330-654-6848,2022-05-13 17:19:26,Canada,East,Consumer
CUST-003977,Sebastian,Lopez,sebastian.lopez480@example.com,+1-299-384-7383,2023-08-14 14:47:32,Brazil,North,Consumer
CUST-003978,David,White,david.white818@example.com,+1-990-790-3089,2023-03-21 22:06:29,Mexico,South,Consumer
CUST-003979,Luis,Martinez,luis.martinez355@example.com,+1-260-857-2609,2022-05-22 07:33:42,Mexico,South,Corporate
CUST-003980,Camila,Smith,camila.smith162@example.com,+1-683-833-9840,2024-06-13 22:19:11,Germany,East,Consumer
CUST-003981,Pedro, Martin  ,pedro.martin194@example.com,+1-420-921-2144,2024-08-27 04:47:28,Uk,Central,Home Office
CUST-003982,David,Martin,david.martin706@example.com,+1-814-312-3425,2022-08-18 16:04:41,Mexico,Central,Consumer
CUST-003983,James,Thomas,james.thomas684@example.com,+1-289-494-3961,2024-08-04 03:04:06,Spain,North,Consumer
CUST-003984,Carlos,Brown,carlos.brown854@example.com,+1-923-600-6328,2022-03-10 21:46:26,Usa,North,Consumer
CUST-003985,Laura,Wilson,laura.wilson404@example.com,+1-457-420-7427,2023-01-24 09:43:22,Mexico,East,Consumer
CUST-003986,Carlos,White,carlos.white603@example.com,+1-295-458-3414,2024-05-06 05:41:27,Germany,North,Corporate
CUST-003987,Olivia,Martinez,olivia.martinez942@example.com,+1-652-607-9195,2022-12-05 08:42:03,Mexico,South,Consumer
CUST-003988,Luis,Perez,luis.perez944@example.com,+1-758-527-8903,2024-07-02 03:52:29,Usa,Central,Home Office
CUST-003989,Emma,Thompson,emma.thompson224@example.com,+1-240-214-1714,2024-02-02 21:24:30,Usa,North,Corporate
CUST-003990,Emma,Martinez,emma.martinez527@example.com,+1-948-634-8796,2023-12-02 16:14:10,Mexico,East,Consumer
CUST-003991,Sebastian,Jackson,sebastian.jackson491@example.com,+1-369-766-6063,2022-09-04 16:50:23,Germany,North,Consumer
CUST-003992,Laura,Jackson,laura.jackson226@example.com,+1-388-928-5702,2023-03-20 13:46:56,Mexico,West,Home Office
CUST-003993,Valentina,Anderson,valentina.anderson343@example.com,+1-503-966-7730,2022-05-14 07:18:25,Mexico,North,Consumer
CUST-003994,Mateo,Davis,mateo.davis997@example.com,+1-974-269-9432,2023-10-05 13:20:31,Usa,Unknown,Consumer
CUST-003995,Lucia,Taylor,lucia.taylor936@example.com,+1-793-618-6360,2024-01-10 14:59:40,Usa,North,Corporate
CUST-003996,David,Rodriguez,david.rodriguez762@example.com,,2024-07-05 20:43:48,Spain,West,Corporate
CUST-003997,Valentina,Wilson,valentina.wilson91@example.com,+1-208-777-3617,2022-10-14 06:41:58,Canada,East,Consumer
CUST-003998,Laura,Thomas,,+1-801-849-7033,2023-12-25 07:12:27,Brazil,South,Consumer
CUST-003999,Lucia,Jackson,lucia.jackson280@example.com,+1-271-491-3358,2022-04-03 15:38:34,Mexico,South,Consumer
CUST-004000,Andres,Lee,andres.lee559@example.com,+1-279-425-8973,2022-04-05 05:39:09,Canada,Central,Consumer
CUST-004001,John,Gomez,john.gomez371@example.com,+1-853-975-3434,2023-02-15 11:20:15,Germany,South,Corporate
CUST-004002,Carlos,Harris,carlos.harris34@example.com,,2024-01-27 20:40:18,Brazil,South,Consumer
CUST-004003,Ana,Martin,ana.martin694@example.com,+1-861-883-6380,2024-06-04 07:12:50,Uk,North,Home Office
CUST-004004,Olivia,Thompson,olivia.thompson676@example.com,+1-872-501-9172,2023-03-12 14:40:05,Brazil,Central,Consumer
CUST-004005,Olivia,Perez,olivia.perez319@example.com,+1-510-608-8060,2022-11-16 14:16:37,Brazil,Central,Consumer
CUST-004006,Sebastian,Rodriguez,sebastian.rodriguez952@example.com,+1-900-204-6067,2024-06-02 07:39:32,Uk,West,Consumer
CUST-004007,James,Gomez,james.gomez335@example.com,+1-543-793-3961,2024-12-20 12:10:03,Spain,West,Consumer
CUST-004008,Mateo,Brown,mateo.brown390@example.com,+1-779-968-3397,2024-02-12 07:40:18,Spain,South,Consumer
CUST-004009,Carlos,Lee,carlos.lee648@example.com,+1-511-935-7764,2023-05-17 19:40:17,Spain,Central,Corporate
CUST-004010,Mateo,Smith,mateo.smith479@example.com,+1-381-397-4947,2023-07-08 09:13:22,Germany,East,Home Office
CUST-004011,Diego,Jackson,diego.jackson108@example.com,+1-247-561-2640,2024-03-25 10:51:33,Uk,West,Consumer
CUST-004012,Luis,Moore,luis.moore406@example.com,+1-372-714-9993,2024-11-17 14:03:28,Spain,Central,Corporate
CUST-004013,Mateo,Harris,mateo.harris279@example.com,+1-456-818-5174,2022-12-13 00:41:31,Spain,South,Corporate
CUST-004014,Andres,Taylor,andres.taylor533@example.com,+1-637-836-6308,2022-06-20 15:11:08,Spain,North,Consumer
CUST-004015,Pedro,Wilson,pedro.wilson871@example.com,+1-774-753-4733,2022-04-07 23:52:33,Canada,North,Consumer
CUST-004016,Sebastian,Gomez,sebastian.gomez405@example.com,+1-793-958-4123,2022-09-06 09:45:08,Brazil,West,Consumer
CUST-004017,Sofia,Davis,sofia.davis989@example.com,+1-705-816-5058,2024-10-08 22:59:50,Uk,Central,Corporate
CUST-004018,Maria,Brown,maria.brown953@example.com,+1-228-278-7316,2022-11-24 07:49:48,Usa,Central,Corporate
CUST-004019,Carlos,Gomez,carlos.gomez643@example.com,+1-356-446-2628,2022-01-13 13:14:45,Canada,South,Consumer
CUST-004020,Emma,Rodriguez,emma.rodriguez653@example.com,+1-978-902-4552,2024-03-19 02:25:25,Mexico,North,Consumer
CUST-004021,Carlos,Garcia,carlos.garcia497@example.com,+1-246-387-5004,2022-12-10 04:26:56,Uk,Central,Home Office
CUST-004022,Mateo,Brown,mateo.brown854@example.com,+1-315-387-6696,2022-03-13 22:00:19,Usa,South,Consumer
CUST-004023,Olivia,Lee,olivia.lee409@example.com,+1-789-914-1225,2023-10-18 00:17:02,Germany,North,Corporate
CUST-004024,Camila,Garcia,camila.garcia386@example.com,,2024-08-06 10:42:18,Spain,East,Consumer
CUST-004025,Laura,Davis,laura.davis932@example.com,+1-996-692-2863,2024-11-11 13:34:12,Usa,East,Consumer
CUST-004026,Mateo,Anderson,mateo.anderson634@example.com,+1-318-316-8621,2024-06-10 22:48:17,Usa,Central,Consumer
CUST-004027,Sofia,Lee,sofia.lee546@example.com,+1-390-233-5169,2022-10-16 01:56:16,Usa,Central,Consumer
CUST-004028,Valentina,Gomez,valentina.gomez290@example.com,+1-842-930-2868,2023-02-18 06:30:25,Spain,South,Consumer
CUST-004029,Lucia,Gomez,lucia.gomez384@example.com,+1-814-927-4517,2022-02-21 06:28:44,Mexico,North,Consumer
CUST-004030,Sofia,Taylor,sofia.taylor729@example.com,+1-661-593-3624,2023-01-18 13:08:29,Canada,North,Home Office
CUST-004031,Maria,Rodriguez,maria.rodriguez102@example.com,+1-647-678-6674,2022-08-17 10:33:48,Canada,Central,Home Office
CUST-004032,Emma,Brown,emma.brown506@example.com,+1-895-227-2663,2024-03-02 03:02:16,Brazil,West,Consumer
CUST-004033,John,Jackson,john.jackson814@example.com,+1-959-749-7740,2024-08-17 04:56:26,Uk,North,Consumer
CUST-004034,John,Thomas,john.thomas520@example.com,+1-606-462-3773,2023-01-22 15:44:23,Brazil,South,Corporate
CUST-004035,Carlos,Brown,carlos.brown630@example.com,+1-787-506-2370,2022-03-25 17:35:50,Germany,East,Consumer
CUST-004036,Ana,Anderson,ana.anderson370@example.com,+1-402-279-9550,2022-01-25 10:13:52,Spain,North,Consumer
CUST-004037,Marta,Gomez,marta.gomez331@example.com,+1-527-202-9644,2024-07-05 09:26:47,Uk,East,Consumer
CUST-004038,Pedro,Jackson,pedro.jackson458@example.com,+1-263-438-9135,2024-09-29 18:21:27,Mexico,West,Consumer
CUST-004039,Mateo,Smith,mateo.smith573@example.com,+1-870-943-4722,2022-01-15 00:51:45,Germany,West,Consumer
CUST-004040,Pedro,Smith,pedro.smith957@example.com,+1-722-437-6274,2023-11-27 11:55:48,Germany,North,Consumer
CUST-004041,Carlos,Martin,carlos.martin466@example.com,+1-856-809-8253,2022-12-09 08:49:28,Germany,South,Consumer
CUST-004042,Camila,Gomez,camila.gomez868@example.com,+1-906-760-4870,2022-08-30 04:44:56,Usa,East,Consumer
CUST-004043,Carlos,Garcia,carlos.garcia262@example.com,+1-228-637-4202,2023-01-31 13:57:26,Uk,North,Consumer
CUST-004044,Andres,Harris,andres.harris373@example.com,+1-230-383-5961,2022-03-22 01:30:33,Brazil,East,Consumer
CUST-004045,Mateo,Wilson,mateo.wilson822@example.com,+1-279-936-2453,2024-08-30 16:46:49,Usa,West,Consumer
CUST-004046,James,Martin,james.martin935@example.com,+1-722-769-7644,2024-06-11 07:06:30,Germany,North,Consumer
CUST-004047,Laura,Smith,laura.smith756@example.com,+1-876-818-1413,2024-07-06 11:12:37,Germany,East,Consumer
CUST-004048,Maria,Rodriguez,maria.rodriguez124@example.com,+1-791-263-3036,2024-12-03 03:38:00,Spain,East,Corporate
CUST-004049,Marta,Jackson,marta.jackson815@example.com,+1-911-611-8614,2024-10-20 15:58:57,Brazil,North,Consumer
CUST-004050,Marta,Martinez,marta.martinez579@example.com,+1-608-955-1474,2023-07-03 03:30:39,Brazil,North,Consumer
CUST-004051,John,Martin,john.martin314@example.com,+1-539-276-8916,2024-05-14 16:59:31,Spain,North,Consumer
CUST-004052,Sofia,Davis,sofia.davis258@example.com,+1-920-558-4768,2022-01-09 11:07:00,Brazil,Central,Home Office
CUST-004053,Olivia,Martin,olivia.martin331@example.com,+1-394-946-3437,2022-10-06 02:09:35,Uk,East,Corporate
CUST-004054,Carlos,Thompson,carlos.thompson537@example.com,+1-777-768-8770,2023-07-03 08:34:56,Mexico,Central,Consumer
CUST-004055,Olivia,Brown,olivia.brown221@example.com,+1-843-942-6561,2023-01-25 17:12:24,Germany,North,Consumer
CUST-004056,Laura,Gomez,laura.gomez590@example.com,+1-715-610-7941,2023-05-13 07:06:57,Germany,Central,Corporate
CUST-004057,Pedro,Moore,pedro.moore547@example.com,+1-492-472-3217,2023-08-10 16:33:46,Canada,Central,Consumer
CUST-004058,Marta,Moore,marta.moore135@example.com,+1-927-445-2268,2023-12-12 20:08:12,Germany,Central,Consumer
CUST-004059,Olivia,Moore,olivia.moore808@example.com,+1-359-684-5078,2022-12-07 12:08:31,Spain,South,Corporate
CUST-004060,Pedro,Gomez,pedro.gomez646@example.com,+1-361-257-2709,2024-03-10 14:57:52,Brazil,South,Consumer
CUST-004061,Luis,Lopez,luis.lopez708@example.com,+1-336-294-7134,2023-06-21 14:30:13,Germany,South,Consumer
CUST-004062,Marta,Brown,marta.brown217@example.com,+1-610-375-9653,2024-05-01 20:15:55,Brazil,South,Home Office
CUST-004063,Emma,Taylor,emma.taylor33@example.com,+1-490-482-5363,2024-07-29 13:14:44,Mexico,North,Corporate
CUST-004064,Pedro, Davis  ,pedro.davis893@example.com,+1-497-350-2377,2023-07-09 02:49:17,Usa,West,Consumer
CUST-004065,Camila,Wilson,camila.wilson582@example.com,+1-540-689-5732,2023-08-24 06:04:09,Spain,North,Corporate
CUST-004066,Sebastian,Anderson,sebastian.anderson877@example.com,+1-840-986-5919,2023-01-03 13:46:59,Canada,Central,Consumer
CUST-004067,James,Garcia,james.garcia640@example.com,+1-313-325-7682,2022-11-27 09:56:37,Spain,West,Corporate
CUST-004068,Carlos,Wilson,carlos.wilson296@example.com,+1-382-800-9210,2024-03-04 16:05:54,Canada,East,Consumer
CUST-004069,Emma,Thomas,emma.thomas668@example.com,+1-836-833-9655,2023-03-16 18:03:11,Mexico,Central,Corporate
CUST-004070,James,Rodriguez,james.rodriguez63@example.com,+1-675-523-2953,2022-01-05 09:30:21,Mexico,North,Corporate
CUST-004071,David,Wilson,david.wilson905@example.com,+1-782-381-4843,2024-09-10 01:46:25,Mexico,West,Corporate
CUST-004072,Sebastian,Brown,sebastian.brown333@example.com,+1-957-401-2248,2023-06-17 00:56:10,Germany,Central,Consumer
CUST-004073,Laura,Moore,laura.moore926@example.com,+1-444-960-8838,2023-09-07 19:28:53,Germany,West,Home Office
CUST-004074,Pedro,Davis,pedro.davis838@example.com,+1-850-272-5401,2022-04-08 23:00:24,Brazil,North,Consumer
CUST-004075,Camila,Moore,,+1-227-586-7770,2022-08-22 08:49:24,Germany,West,Home Office
CUST-004076,Andres,Lopez,andres.lopez819@example.com,+1-265-731-9045,2022-10-29 21:45:44,Germany,North,Consumer
CUST-004077,Ana,Jackson,ana.jackson870@example.com,+1-991-472-8172,2022-06-08 03:02:27,Mexico,Central,Consumer
CUST-004078,John,Brown,john.brown3@example.com,+1-342-944-4129,2023-10-15 02:57:48,Brazil,North,Consumer
CUST-004079,Laura,Smith,laura.smith933@example.com,+1-692-369-9865,2023-01-19 15:07:56,Spain,Central,Home Office
CUST-004080,Sofia,Lopez,sofia.lopez62@example.com,+1-767-600-2309,2022-12-20 09:37:18,Germany,Central,Consumer
CUST-004081,Sofia,Taylor,sofia.taylor871@example.com,,2022-03-17 13:51:42,Uk,Central,Corporate
CUST-004082,Olivia,Perez,olivia.perez168@example.com,+1-233-263-2105,2023-06-20 10:24:35,Usa,East,Corporate
CUST-004083,Sofia,Wilson,sofia.wilson15@example.com,+1-857-687-4650,2024-03-14 17:46:47,Canada,South,Corporate
CUST-004084,Sebastian,Jackson,sebastian.jackson736@example.com,+1-562-792-7032,2022-05-19 06:10:37,Uk,East,Corporate
CUST-004085,Andres,Wilson,andres.wilson999@example.com,+1-531-875-8709,2024-07-24 15:54:14,Canada,West,Corporate
CUST-004086,Andres,Perez,andres.perez608@example.com,+1-435-229-6570,2022-12-16 11:26:47,Brazil,West,Consumer
CUST-004087,Andres,Thompson,andres.thompson400@example.com,+1-654-644-1259,2023-03-04 17:04:38,Mexico,North,Consumer
CUST-004088,Camila,Davis,camila.davis748@example.com,+1-888-748-2693,2023-07-13 11:31:18,Usa,East,Corporate
CUST-004089,David,White,david.white999@example.com,+1-442-549-8104,2022-04-25 00:55:31,Spain,South,Consumer
CUST-004090,Sebastian,Jackson,sebastian.jackson436@example.com,+1-933-215-7867,2024-02-24 07:41:58,Mexico,East,Corporate
CUST-004091,Lucia,Gomez,lucia.gomez335@example.com,+1-283-375-2426,2024-09-22 02:04:23,Usa,Central,Consumer
CUST-004092,Lucia,Brown,lucia.brown389@example.com,+1-518-871-5681,2022-10-08 03:46:43,Uk,North,Home Office
CUST-004093,Sofia,Wilson,sofia.wilson597@example.com,+1-500-262-9220,2023-12-09 12:42:29,Spain,Central,Corporate
CUST-004094,Marta,Moore,marta.moore247@example.com,+1-544-361-5528,2024-02-04 23:20:05,Canada,West,Corporate
CUST-004095,Camila,Thomas,camila.thomas843@example.com,+1-657-940-7837,2022-03-19 13:11:56,Spain,East,Consumer
CUST-004096,David,Lee,david.lee574@example.com,+1-967-944-6777,2023-06-01 05:37:58,Mexico,North,Consumer
CUST-004097,Marta,Thompson,marta.thompson430@example.com,+1-668-806-1841,2023-08-18 02:59:46,Germany,West,Corporate
CUST-004098,Carlos,Brown,carlos.brown604@example.com,+1-969-849-3869,2024-09-10 22:36:57,Mexico,Central,Corporate
CUST-004099,Diego,Thomas,diego.thomas215@example.com,+1-839-606-9132,2022-11-28 09:16:36,Germany,Central,Home Office
CUST-004100,Camila,Harris,camila.harris146@example.com,+1-261-429-9470,2022-04-19 12:21:28,Mexico,North,Consumer
CUST-004101,Luis,Thompson,luis.thompson778@example.com,+1-291-550-2345,2023-06-22 04:41:35,Mexico,South,Consumer
CUST-004102,Marta,Lee,marta.lee227@example.com,+1-911-756-6582,2023-10-18 02:31:08,Germany,South,Corporate
CUST-004103,Andres,Lee,andres.lee723@example.com,+1-453-541-3638,2024-02-08 22:23:32,Mexico,West,Consumer
CUST-004104,Sofia,Jackson,sofia.jackson23@example.com,+1-477-260-9374,2022-12-10 12:53:41,Canada,North,Consumer
CUST-004105,David,Davis,david.davis907@example.com,+1-617-278-2129,2023-06-24 19:11:42,Uk,West,Consumer
CUST-004106,Emma,Martin,emma.martin534@example.com,+1-383-866-7265,2022-10-22 12:43:07,Uk,South,Corporate
CUST-004107,Valentina,Smith,valentina.smith105@example.com,+1-928-827-2080,2023-08-11 17:30:40,Usa,West,Consumer
CUST-004108,David,Davis,david.davis63@example.com,+1-716-582-5782,2023-04-19 10:14:39,Usa,Central,Corporate
CUST-004109,David,Jackson,,+1-880-385-1260,2024-05-30 22:57:15,Uk,South,Consumer
CUST-004110,Mateo,Thompson,mateo.thompson749@example.com,+1-362-900-2094,2022-04-09 01:08:37,Uk,South,Home Office
CUST-004111,Mateo,Jackson,mateo.jackson963@example.com,+1-668-674-8453,2024-10-18 08:44:39,Spain,West,Consumer
CUST-004112,Olivia,Moore,olivia.moore366@example.com,+1-556-505-6420,2023-09-30 22:28:54,Usa,South,Consumer
CUST-004113,Valentina,Lopez,valentina.lopez826@example.com,+1-912-456-4310,2023-11-09 13:02:33,Spain,North,Consumer
CUST-004114,Luis,Martinez,luis.martinez640@example.com,+1-409-787-6163,2024-02-21 13:31:28,Canada,South,Corporate
CUST-004115,Sebastian,Harris,sebastian.harris197@example.com,+1-907-455-4089,2022-10-05 23:46:03,Usa,South,Consumer
CUST-004116,Maria,Anderson,maria.anderson323@example.com,+1-544-964-1466,2024-12-01 16:54:44,Usa,South,Consumer
CUST-004117,Ana,Jackson,ana.jackson820@example.com,+1-632-214-7316,2022-10-11 16:01:13,Mexico,North,Consumer
CUST-004118,John,Anderson,john.anderson835@example.com,+1-719-688-8159,2023-09-19 05:43:22,Usa,West,Home Office
CUST-004119,Sebastian,Rodriguez,sebastian.rodriguez677@example.com,+1-339-664-8431,2023-06-07 09:04:29,Usa,South,Consumer
CUST-004120,Luis,Jackson,luis.jackson845@example.com,,2023-11-02 06:06:24,Germany,North,Consumer
CUST-004121,James,Perez,james.perez465@example.com,+1-673-986-2829,2023-02-27 05:51:17,Mexico,Central,Consumer
CUST-004122,Laura, Perez  ,laura.perez606@example.com,+1-885-935-5917,2022-06-23 21:58:02,Mexico,North,Consumer
CUST-004123,Marta, Harris  ,marta.harris768@example.com,+1-923-917-5526,2022-05-18 11:24:59,Spain,West,Corporate
CUST-004124,Pedro,Anderson,pedro.anderson258@example.com,+1-985-529-3365,2024-06-04 08:40:28,Spain,Central,Consumer
CUST-004125,Laura,Garcia,laura.garcia174@example.com,+1-510-359-9623,2024-01-29 13:40:41,Brazil,Central,Consumer
CUST-004126,Laura,Lee,laura.lee807@example.com,+1-270-714-8699,2022-01-20 17:46:12,Uk,East,Corporate
CUST-004127,John,Anderson,john.anderson463@example.com,+1-244-966-4743,2024-02-09 15:25:11,Brazil,South,Corporate
CUST-004128,Marta,Smith,marta.smith930@example.com,+1-715-914-1456,2022-09-20 02:05:09,Spain,East,Corporate
CUST-004129,Olivia,Lee,olivia.lee849@example.com,+1-850-707-4953,2022-03-08 09:49:29,Germany,West,Consumer
CUST-004130,David, Lopez  ,david.lopez101@example.com,+1-426-879-5883,2024-04-27 00:27:28,Germany,West,Consumer
CUST-004131,Sofia,Garcia,sofia.garcia907@example.com,+1-474-558-8887,2024-02-29 11:46:56,Spain,South,Consumer
CUST-004132,Pedro,Brown,pedro.brown729@example.com,+1-882-406-3056,2024-10-26 20:26:43,Spain,West,Consumer
CUST-004133,Valentina,Thomas,valentina.thomas983@example.com,+1-563-896-1855,2022-07-04 15:23:50,Brazil,Central,Home Office
CUST-004134,Maria,Taylor,maria.taylor761@example.com,+1-679-312-6326,2024-01-05 13:16:55,Spain,West,Corporate
CUST-004135,Maria, Jackson  ,maria.jackson574@example.com,,2024-04-29 20:35:43,Canada,West,Home Office
CUST-004136,David,Moore,david.moore418@example.com,+1-854-214-6597,2023-05-29 20:42:17,Mexico,East,Consumer
CUST-004137,Diego,Lopez,diego.lopez225@example.com,,2022-05-27 15:07:17,Canada,South,Consumer
CUST-004138,James,Garcia,james.garcia153@example.com,+1-582-604-7620,2024-11-12 02:27:11,Uk,South,Consumer
CUST-004139,Sofia,Jackson,sofia.jackson866@example.com,+1-956-519-7354,2024-07-12 21:06:26,Brazil,Central,Consumer
CUST-004140,Mateo,White,mateo.white643@example.com,+1-821-618-4247,2024-11-05 03:06:17,Uk,West,Home Office
CUST-004141,Luis,Taylor,luis.taylor507@example.com,,2022-11-28 07:27:32,Brazil,Central,Home Office
CUST-004142,Carlos,Brown,carlos.brown834@example.com,+1-776-949-2287,2023-12-13 15:21:46,Mexico,South,Consumer
CUST-004143,John,Martinez,john.martinez289@example.com,+1-615-800-1163,2024-09-15 04:01:36,Brazil,West,Consumer
CUST-004144,John,Harris,john.harris585@example.com,+1-714-635-4993,2022-07-05 16:59:30,Germany,North,Corporate
CUST-004145,James,Taylor,james.taylor832@example.com,+1-597-204-7882,2023-04-09 05:27:28,Canada,South,Consumer
CUST-004146,Emma,Taylor,emma.taylor482@example.com,+1-411-856-6780,2024-05-04 17:51:08,Brazil,East,Consumer
CUST-004147,Pedro,Brown,pedro.brown317@example.com,+1-266-201-5881,2024-12-02 00:18:20,Spain,North,Consumer
CUST-004148,Carlos,Lee,carlos.lee19@example.com,+1-423-970-3088,2023-02-21 11:14:00,Spain,Central,Consumer
CUST-004149,Olivia,Anderson,olivia.anderson212@example.com,+1-966-532-3086,2024-02-20 08:20:50,Spain,East,Corporate
CUST-004150,Maria,Lopez,maria.lopez708@example.com,+1-970-354-1210,2024-11-20 08:50:28,Spain,Central,Consumer
CUST-004151,Diego,White,diego.white518@example.com,+1-882-622-3273,2023-11-06 02:26:35,Uk,Unknown,Consumer
CUST-004152,Maria,Lopez,maria.lopez672@example.com,+1-367-714-2287,2022-07-12 16:59:22,Brazil,Central,Consumer
CUST-004153,Emma,Moore,emma.moore395@example.com,+1-602-434-7427,2024-05-18 23:41:58,Germany,Central,Consumer
CUST-004154,Carlos,Perez,carlos.perez666@example.com,+1-452-362-7785,2022-05-31 11:52:57,Uk,Central,Consumer
CUST-004155,Ana,Davis,ana.davis701@example.com,+1-703-825-1806,2023-02-16 06:17:59,Germany,Central,Consumer
CUST-004156,Ana,Rodriguez,ana.rodriguez370@example.com,+1-423-553-4242,2024-10-01 03:55:10,Germany,South,Consumer
CUST-004157,Laura,Thomas,laura.thomas866@example.com,+1-905-658-6407,2022-09-16 15:05:36,Brazil,North,Consumer
CUST-004158,Marta,Smith,marta.smith56@example.com,+1-578-612-9213,2023-05-27 16:33:28,Uk,North,Consumer
